id,type,typeEs,typeEu,nameEs,nameEu,startDate,endDate,publicationDate,language,openingHoursEs,openingHoursEu,sourceNameEs,sourceNameEu,sourceUrlEs,sourceUrlEu,priceEs,priceEu,descriptionEs,descriptionEu,municipalityEs,municipalityEu,municipalityLatitude,municipalityLongitude,municipalityNoraCode,provinceNoraCode,placeEs,placeEu,images,attachment,purchaseUrlEs,purchaseUrlEu,establishmentEs,establishmentEu,urlEventEs,urlEventEu,urlNameEs,urlNameEu,online,urlOnlineEs,urlOnlineEu,companyEs,companyEu,temperature,humidity,wind_speed,time,last_updated,precipitation_probability
2026041309102688,1,Concierto,Kontzertua,Fiestas San Martín 2026 en Bergara: Pantxoa eta Peio: gira de despedida (Bergara),Bergarako San Martin Jaiak 2026: Pantxoa eta Peio: azken bira (Bergara),2026-09-16T00:00:00Z,2026-09-16T00:00:00Z,2026-09-14T07:57:28Z,EU,20:00,20:00,orain.eus,orain.eus,https://orain.eus/eu/kultura/musika/2026/04/10/pantxoa-peio-bikoak-azken-bira-bat-egingo-du-agur-kontzertuen-aurretik/,https://orain.eus/eu/kultura/musika/2026/04/10/pantxoa-peio-bikoak-azken-bira-bat-egingo-du-agur-kontzertuen-aurretik/,Gratis,Doan,"<div class=""text aem-GridColumn aem-GridColumn--default--12"">
<div id=""text-6901694d06"" class=""cmp-text black"">
<p>Pantxoa eta Peiok agur esango diete agertokiei 2027ko urtarrilaren 9an eta 10ean. Hilaren 10eko kontzerturako&nbsp;<a href=""https://orain.eus/eu/kultura/musika/2025/12/18/beceko-azken-kontzertuko-sarrerak-agortuta-pantxoa-peio-aukera-berriak-aztertzen-ari-dira/"">sarrerak ordu gutxitan agortu</a>&nbsp;ziren eta, beraz, bigarren kontzertu bat iragarri dute, ""<strong>inor kanpoan gera ez dadin</strong>"".&nbsp;</p>
<div class=""text aem-GridColumn aem-GridColumn--default--12"">
<div id=""text-96377b5a8a"" class=""cmp-text black"">
<p>2027ko urtarrilaren 9 eta 10ean BECen azken kontzertuak egin aurretik, bikote historikoak&nbsp;<strong>bost kontzertu</strong>&nbsp;eskainiko ditu Santutxu Bilboko auzoan (maiatzaren 9an), Baluarte Iru&ntilde;eko jauregian (maiatzaren 24an), Lesakan (irailaren 5ean), Bergaran (irailaren 16an) eta Lauga Baionako kiroldegian (abenduaren 11n). Sarrerak astelehenean (apirilaren 13an) jarriko dituzte salgai.&nbsp;</p>
</div>
</div>
<div class=""cmp-tag-list aem-GridColumn aem-GridColumn--default--12"">
<p><strong>KONTZERTUAK</strong></p>
<p>2026</p>
<ul class=""lista"">
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/05/09/pantxoa-eta-peio-azken-bira-bilbo-/webkklik00-detalle/eu/"" target=""_blank"">Santutxu: maiatzak 9</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/05/24/pantxoa-eta-peio-azken-bira-irunea-/webkklik00-detalle/eu/"" target=""_blank"">Iru&ntilde;ea: maiatzak&nbsp;24</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/09/05/pantxoa-eta-peio-azken-bira-lesaka-/webkklik00-detalle/eu/"" target=""_blank"">Lesaka: irailak 5</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/09/16/pantxoa-eta-peio-azken-bira-bergara-/webkklik00-detalle/eu/"" target=""_blank"">Bergara: irailak&nbsp;16</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/12/11/pantxoa-eta-peio-azken-bira-baiona-/webkklik00-detalle/eu/"" target=""_blank"">Baiona: abenduak 11</a></p>
</li>
</ul>
<p>2027&nbsp;</p>
<ul class=""lista"">
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2027/01/10/pantxoa-eta-peio-azken-kontzertua-urtarrilak-10-bec-/webkklik00-detalle/eu/"" target=""_blank"">Barakaldo, urtarrilak 9 (Bizkaia Arena - BEC!)</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2027/01/10/pantxoa-eta-peio-azken-kontzertua-urtarrilak-10-bec-/webkklik00-detalle/eu/"" target=""_blank"">Barakaldo, urtarrilak 10 (Bizkaia Arena - BEC!)</a></p>
</li>
</ul>
</div>
</div>
</div>
<div class=""cmp-embed-social aem-GridColumn aem-GridColumn--default--12"">
<div class=""cmp-embed-social__wrapper"">
<div class=""youtube""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/Zi5bRqEqx0I?si=OY9dlK1ySPqiNrQi"" frameborder=""0"" width=""560"" height=""315""></iframe></div>
</div>
</div>","<div class=""text aem-GridColumn aem-GridColumn--default--12"">
<div id=""text-6901694d06"" class=""cmp-text black"">
<p>Pantxoa eta Peiok agur esango diete agertokiei 2027ko urtarrilaren 9an eta 10ean. Hilaren 10eko kontzerturako&nbsp;<a href=""https://orain.eus/eu/kultura/musika/2025/12/18/beceko-azken-kontzertuko-sarrerak-agortuta-pantxoa-peio-aukera-berriak-aztertzen-ari-dira/"">sarrerak ordu gutxitan agortu</a>&nbsp;ziren eta, beraz, bigarren kontzertu bat iragarri dute, ""<strong>inor kanpoan gera ez dadin</strong>"".&nbsp;</p>
<div class=""text aem-GridColumn aem-GridColumn--default--12"">
<div id=""text-96377b5a8a"" class=""cmp-text black"">
<p>2027ko urtarrilaren 9 eta 10ean BECen azken kontzertuak egin aurretik, bikote historikoak&nbsp;<strong>bost kontzertu</strong>&nbsp;eskainiko ditu Santutxu Bilboko auzoan (maiatzaren 9an), Baluarte Iru&ntilde;eko jauregian (maiatzaren 24an), Lesakan (irailaren 5ean), Bergaran (irailaren 16an) eta Lauga Baionako kiroldegian (abenduaren 11n). Sarrerak astelehenean (apirilaren 13an) jarriko dituzte salgai.&nbsp;</p>
</div>
</div>
<div class=""cmp-tag-list aem-GridColumn aem-GridColumn--default--12"">
<p><strong>KONTZERTUAK</strong></p>
<p>2026</p>
<ul class=""lista"">
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/05/09/pantxoa-eta-peio-azken-bira-bilbo-/webkklik00-detalle/eu/"" target=""_blank"">Santutxu: maiatzak 9</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/05/24/pantxoa-eta-peio-azken-bira-irunea-/webkklik00-detalle/eu/"" target=""_blank"">Iru&ntilde;ea: maiatzak&nbsp;24</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/09/05/pantxoa-eta-peio-azken-bira-lesaka-/webkklik00-detalle/eu/"" target=""_blank"">Lesaka: irailak 5</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/09/16/pantxoa-eta-peio-azken-bira-bergara-/webkklik00-detalle/eu/"" target=""_blank"">Bergara: irailak&nbsp;16</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2026/12/11/pantxoa-eta-peio-azken-bira-baiona-/webkklik00-detalle/eu/"" target=""_blank"">Baiona: abenduak 11</a></p>
</li>
</ul>
<p>2027&nbsp;</p>
<ul class=""lista"">
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2027/01/10/pantxoa-eta-peio-azken-kontzertua-urtarrilak-10-bec-/webkklik00-detalle/eu/"" target=""_blank"">Barakaldo, urtarrilak 9 (Bizkaia Arena - BEC!)</a></p>
</li>
<li>
<p><a href=""https://www.kulturklik.euskadi.eus/ekitaldia/2027/01/10/pantxoa-eta-peio-azken-kontzertua-urtarrilak-10-bec-/webkklik00-detalle/eu/"" target=""_blank"">Barakaldo, urtarrilak 10 (Bizkaia Arena - BEC!)</a></p>
</li>
</ul>
</div>
</div>
</div>
<div class=""cmp-embed-social aem-GridColumn aem-GridColumn--default--12"">
<div class=""cmp-embed-social__wrapper"">
<div class=""youtube""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/Zi5bRqEqx0I?si=OY9dlK1ySPqiNrQi"" frameborder=""0"" width=""560"" height=""315""></iframe></div>
</div>
</div>",Bergara,Bergara,43.118217,-2.413358,78,20,Oxirondo Plaza,Oxirondo Plaza,"[{'imageId': '1183175', 'imageFileName': 'PantxoaetaPeiogiradedespedida.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026041309102688/es_def/images/PantxoaetaPeiogiradedespedida.jpg'}]",[],,,,,,,,,,,,,,19.7,60,10.8,2026-09-16T17:00,2026-09-16 11:24:54.359755,8
2026050509331852,16,Fiestas,Jaiak,Programa Fiestas de Bermeo 2026 (7-16 septiembre),Bermeoko Jaiak 2026 (irailak 7-16),2026-09-07T00:00:00Z,2026-09-16T00:00:00Z,2026-09-01T13:26:41Z,,,,bermeo.eus,bermeo.eus,https://www.bermeo.eus/187.html?no_cache=1&tx_ttnews%5Btt_news%5D=22304&cHash=920b5a47e9e429ab39a994cdaaeb88e3&L=2,https://www.bermeo.eus/187.html?no_cache=1&tx_ttnews%5Btt_news%5D=22304&cHash=920b5a47e9e429ab39a994cdaaeb88e3&L=2,,,"<p><strong>Bermeo celebrar&aacute; sus Fiestas de&nbsp;Andra Mari y Santa Eufemia 2026 del 7 al 16 de septiembre</strong>. Un a&ntilde;o m&aacute;s se ha organizado un amplio programa que ambientar&aacute; las calles y plazas de la localidad, para todas las edades y todos los gustos.&nbsp;</p>
<ul class='lista'>
<li>Las actividades comenzar&aacute;n el s&aacute;bado 5 de septiembre y se extender&aacute;n hasta el s&aacute;bado 19.</li>
</ul>
<p class=""bodytext"">El grupo <strong>ETS ser&aacute; el encargado de inaugurar las fiestas de Andra Mari y Santa Eufemia</strong> de este a&ntilde;o. El Ayuntamiento de Bermeo ha anunciado que la banda alavesa protagonizar&aacute; la primera gran noche festiva el pr&oacute;ximo 7 de septiembre, ofreciendo el concierto posterior al chupinazo y dando as&iacute; el pistoletazo de salida a uno de los momentos m&aacute;s esperados del a&ntilde;o en el municipio.</p>
<p class=""bodytext"">La programaci&oacute;n musical continuar&aacute; en jornadas posteriores con conciertos dirigidos a p&uacute;blicos y estilos diversos. As&iacute;, actuar&aacute;n en Bermeo <strong>Cherry &amp; The Ladies, Oxabi, Txapela Brava, Merina Gris, Akerbeltz y Mariachi Imperial.</strong></p>
<ul class='lista'>
<li class=""bodytext""><a href=""https://bermeokojaiak.eus/wp-content/themes/wordprest-child/img/eskuprograma-h6e3.pdf"" target=""_blank""><strong>Programa Fiestas de Bermeo 2026 (pdf)</strong></a></li>
</ul>","<p class=""bodytext"">2026ko <strong>irailaren 7tik 16ra</strong> ospatuko ditu Bermeok <strong>Andra Mari eta Santa Eufemia jaiak</strong><span lang=""EU"">.&nbsp;<span>Aurten ere, herriko kale eta plazak girotuko dituen egitarau zabala antolatu da, adin guztietako herritarrei zuzenduta eta gustu guztietarako.&nbsp;</span></span></p>
<ul class='lista'>
<li class=""bodytext""><span lang=""EU""><span>Ekitaldiak irailaren 5ean hasiko dira eta 19 larunbatera arte luzatuko dira.&nbsp;</span></span></li>
</ul>
<p class=""bodytext""><strong><span lang=""EU"">ETS</span></strong><span lang=""EU""><strong> taldea</strong>ren kontzertuak emango dio hasiera aurtengo Andra Mari eta Santa Eufemia jaiei. Bermeoko Udalak jakinarazi du irailaren 7an, txupinazoaren ostean, euskal musikaren panoramako izen indartsuenetako bat izango dela jaietako lehen gauko protagonista, urteko hitzordu garrantzitsuenetako bati hasiera ikusgarria emanez</span>.</p>
<p class=""bodytext""><span lang=""EU"">Musika-programazioak jarraipena izango du ondorengo egunetan ere, estilo eta publiko ezberdinei zuzendutako kontzertuekin; besteak beste, gurean izango ditugu, <strong>Cherry &amp; The Ladies</strong></span><strong>, Oxabi, Txapela Brava, Merina Gris, Akerbeltz eta Mariachi Imperial.</strong></p>
<ul class='lista'>
<li class=""bodytext""><a href=""https://bermeokojaiak.eus/wp-content/themes/wordprest-child/img/eskuprograma-h6e3.pdf"" target=""_blank""><strong><span lang=""EU"">Bermeoko Jaiak 2026 (irailak 7-16): egitaraua (pdf)</span></strong></a></li>
</ul>
<div id=""gtx-trans"" style=""position: absolute; left: -103px; top: 144px;"">&nbsp;</div>",Bermeo,Bermeo,43.420422,-2.722158,164,48,,,"[{'imageId': '1178053', 'imageFileName': '31.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026050509331852/es_def/images/31.jpg'}]",[],,,,,,,,,,,,,,20.3,66,5.1,2026-09-16T17:00,2026-09-16 11:24:54.730445,13
2026060912033677,1,Concierto,Kontzertua,"Under The Tree: ""Colores del sonido""","Under The Tree: ""Colores del sonido""",2026-09-16T00:00:00Z,2026-09-16T00:00:00Z,2026-06-09T12:03:49Z,,20:00,20:00,teatrocampos.com,teatrocampos.com,https://www.teatrocampos.com/espectaculo/colores-del-sonido/?utm_source=newsletter&utm_medium=email&utm_campaign=underthetree&utm_source=Amigos+del+Teatro+Campos+El%C3%ADseos&utm_campaign=ad56f7dc8f-E,https://www.teatrocampos.com/espectaculo/colores-del-sonido/?utm_source=newsletter&utm_medium=email&utm_campaign=underthetree&utm_source=Amigos+del+Teatro+Campos+El%C3%ADseos&utm_campaign=ad56f7dc8f-E,20 / 41 €,20 / 41 €,"<p><em><strong>Colores del Sonido</strong> es un concierto donde la m&uacute;sica y la luz dialogan para crear una experiencia sensorial envolvente. Cada melod&iacute;a se acompa&ntilde;a de un lenguaje visual y una paleta de colores dise&ntilde;ada para reflejar la emoci&oacute;n y la energ&iacute;a de la m&uacute;sica.</em></p>
<p><em>Grandes &eacute;xitos &mdash; desde Whitney Houston hasta Billie Eilish, de The Beatles a Coldplay &mdash; se reinterpretan a trav&eacute;s de paisajes visuales que aportan una nueva dimensi&oacute;n a canciones conocida.</em></p>
<p><em>En este espect&aacute;culo se utiliza una tecnolog&iacute;a inmersiva de proyecci&oacute;n visual, integrada de manera no convencional en el espacio esc&eacute;nico. La imagen envuelve a los m&uacute;sicos y al p&uacute;blico, creando una sensaci&oacute;n de inmersi&oacute;n total, donde la m&uacute;sica y el universo visual se funden en una sola experiencia.</em></p>
<p><em>Un concierto pensado para dejarse llevar y redescubrir canciones ic&oacute;nicas.</em></p>","<p><em><strong>Colores del Sonido</strong> kontzertu bat da, non musikak eta argiak elkarrizketa sortzen duten zentzumen-esperientzia murgiltzaile bat eskaintzeko. Melodia bakoitza hizkuntza bisual batez eta musikaren emozioa eta energia islatzeko bereziki diseinatutako kolore-paleta batez lagunduta dago.</em></p>
<p><em>Arrakasta handiak &mdash; Whitney Houstonetik Billie Eilishera, The Beatlesetik Coldplayera &mdash; berrinterpretatzen dira abesti ezagunei dimentsio berri bat ematen dieten paisaia bisualen bidez.</em></p>
<p><em>Ikuskizun honetan proiekzio bisual murgiltzaileko teknologia erabiltzen da, espazio eszenikoan modu ez-ohikoan integratua. Irudiak musikariak eta publikoa inguratzen ditu, erabateko murgiltze-sentsazioa sortuz; horrela, musika eta unibertso bisuala esperientzia bakar batean batzen dira.</em></p>
<p><em>Musikaren erritmoan eramaten uzteko eta kantu ikonikoak ikuspegi berri batetik berriro deskubritzeko pentsatutako kontzertua da.</em></p>",Bilbao,Bilbao,43.256963,-2.923441,167,48,,,"[{'imageId': '1151899', 'imageFileName': '39.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026060912033677/es_def/images/39.jpg'}]",[],https://entradas.teatrocampos.com/espectaculo/colores-del-sonido/UNDERT26?_ga=2.117301190.1534542271.1780999146-828548132.1780999146,https://entradas.teatrocampos.com/espectaculo/colores-del-sonido/UNDERT26?_ga=2.117301190.1534542271.1780999146-828548132.1780999146,Teatro Campos Elíseos,Campos Elíseos Antzokia,http://www.teatrocampos.com/,http://www.teatrocampos.com/,Teatro Campos Elíseos,Campos Elíseos Antzokia,,,,,,20.7,63,11.0,2026-09-16T17:00,2026-09-16 11:24:55.184798,3
2026061808205458,1,Concierto,Kontzertua,(CANCELADO) Entradas Plácido Domingo (16 de septiembre - Bilbao),(BERTAN BEHERA) Gala Plácido Domingo (irailak 16 - Bilbo),2026-09-16T00:00:00Z,2026-09-16T00:00:00Z,2026-09-07T14:26:18Z,OO,19:30,19:30,euskalduna.eus,euskalduna.eus,https://www.euskalduna.eus/es/detalle/PLACIDO26@Janto_KB/PAEU1,https://www.euskalduna.eus/eu/detalle/PLACIDO26@Janto_KB/PAEU1,,,"<div class=""qMYqUG_convSearchResultHighlightRoot"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:var(--thread-content-margin-xs,calc(var(--spacing)*4))] @w-sm/main:[--thread-content-margin:var(--thread-content-margin-sm,calc(var(--spacing)*6))] @w-lg/main:[--thread-content-margin:var(--thread-content-margin-lg,calc(var(--spacing)*16))] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex max-w-full flex-col gap-4 grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal outline-none keyboard-focused:focus-ring [.text-message+&amp;]:mt-1"" dir=""auto"">
<div class=""flex w-full flex-col gap-1 empty:hidden"">
<div class=""markdown prose dark:prose-invert wrap-break-word w-full light markdown-new-styling"">
<p><em><strong>""Debido a circunstancias log&iacute;sticas imprevistas y ajenas a la voluntad de los artistas y al control de Euskalduna Bilbao, les informamos de que el concierto de Pl&aacute;cido Domingo, previsto para el 16 de septiembre de 2026, ha sido cancelado""</strong></em></p>
<p>El pr&oacute;ximo 16 de septiembre, Euskalduna Bilbao acoger&aacute; una de las grandes citas culturales de la temporada con motivo de la <strong>Extraordinaria Gala L&iacute;rica</strong> encabezada por <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline"">Pl&aacute;cido Domingo</span>, una de las figuras m&aacute;s admiradas de la historia de la m&uacute;sica. Junto al maestro actuar&aacute;n el tenor <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline"">Jorge de Le&oacute;n</span>, la soprano <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline"">Sof&iacute;a Esparza</span>, el guitarrista <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline"">Pablo Sainz-Villegas</span> y el pianista <span class=""hover:entity-accent entity-underline inline cursor-pointer align-baseline"">&Oacute;liver D&iacute;az</span>.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","<p><em><strong>""Artisten borondatez kanpoko eta Euskalduna Bilbaoren kontroletik kanpoko aurreikusi gabeko arrazoi logistikoak direla eta, 2026ko irailaren 16rako aurreikusita zegoen Pl&aacute;cido Domingoren kontzertua bertan behera geratu dela jakinarazten dizuegu""</strong></em></p>
<p><span>Datorren <strong>irailaren</strong> <strong>16an</strong>, Euskalduna Bilbaok denboraldiko kultur hitzordu handienetako bat hartuko du, Pl&aacute;cido Domingo musikaren historiako figura miretsuenetako batek gidatutako Gala Liriko Aparta dela eta. Maisuarekin batera izango dira Jorge de Le&oacute;n tenorra, Sof&iacute;a Esparza sopranoa, Pablo Sainz-Villegas gitarra-jotzailea eta &Oacute;liver D&iacute;az piano-jotzailea.</span></p>",Bilbao,Bilbao,43.256963,-2.923441,167,48,,,"[{'imageId': '1180814', 'imageFileName': '94.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026061808205458/es_def/images/94.jpg'}]",[],,,Palacio Euskalduna,Euskalduna Jauregia,https://www.euskalduna.eus/,https://www.euskalduna.eus/eu/,Palacio Euskalduna,Euskalduna Jauregia,,,,,,20.7,63,11.0,2026-09-16T17:00,2026-09-16 11:24:55.184798,3
2026070805012237,6,Conferencia,Hitzaldia,"Presentación de libro: ""Los últimos hijos de Bodo""","Liburu-aurkezpena: ""Los últimos hijos de Bodo""",2026-09-16T00:00:00Z,2026-09-16T00:00:00Z,2026-07-08T09:59:16Z,ES,19:00,19:00,Getxo Kultura,Getxo Kultura,https://getxo-kultura.eus/es/agenda/liburu-aurkezpena-los-ultimos-hijos-de-bodo/,https://getxo-kultura.eus/agenda/liburu-aurkezpena-los-ultimos-hijos-de-bodo/,Gratis,Doan,"<p>A&ntilde;o 27 a.C., Octavio Augusto desembarca en Tarraco con la finalidad de preparar la conquista de los territorios de c&aacute;ntabros y astures, los &uacute;nicos que a&uacute;n no han sido sometidos en Hispania. En el frente astur, el Caesar env&iacute;a a su legado de la Lusitania, Publio Carisio, que se pone al frente de tres legiones para tal cometido. La guerra no ser&aacute; f&aacute;cil, los clanes astures realizan una alianza como nunca antes frente al enemigo com&uacute;n. Esta es la historia de aquellas intensas y dram&aacute;ticas guerras. De la resistencia del gran asentamiento astur de Lancia. De personajes variopintos, como el gran caudillo lugg&oacute;n Gaus&oacute;n, el mercader griego Diocles, o el esclavo kushita Mentulo, entre otros. Pero, sobre todo; esta es la historia de Curuenno, un monta&ntilde;&eacute;s perteneciente a una antigua hermandad de guerreros denominada &laquo;Los Hijos de Bodo&raquo;, y Polma, una hermosa joven astur. Con el tiempo, su historia acabar&iacute;a convirti&eacute;ndose en leyenda.</p>","<p>K.a. 27. urtean, Octavio Augusto Tarrakon lehorreratu zen kantabriar eta asturiar lurraldeen konkista prestatzeko asmoz, Hispanian oraindik menperatu ez diren bakarrak. Astur frontean, Kaesarrak Lusitaniako bere legatua, Publio Karisio, bidali zuen, eta hiru legioren buru jarri zen zeregin horretarako. Gerra ez da erraza izango, asturiar klanek inoiz ez bezalako aliantza egiten dute etsai komunaren aurrean. Hau da gerra bizi eta dramatiko haien istorioa. Astur de Lancia kokaleku handiaren erresistentziaz. Pertsonaia askotarikoak, hala nola Gauson buruzagi handia, Diokles merkatari greziarra edo Mentulo esklabo kushita, besteak beste. Baina, batez ere, hau da Curuenno, &ldquo;Los Hijos de Bodo&rdquo; izeneko antzinako gerlari anaiarte bateko menditar baten istorioa, eta Polma, astur gazte eder batena. Denborarekin, bere historia legenda bihurtuko zen.</p>",Getxo,Getxo,43.362286,-3.012567,190,48,,,"[{'imageId': '1161997', 'imageFileName': '14.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026070805012237/es_def/images/14.jpg'}]",[],,,Romo Kultur Etxea (RKE),Romo Kultur Etxea (RKE),https://www.getxo.eus/es/urbanismo/noticias/28,https://www.getxo.eus/es/urbanismo/noticias/28,Romo Kultur Etxea (RKE),Romo Kultur Etxea (RKE),,,,,,20.1,61,13.2,2026-09-16T17:00,2026-09-16 11:24:55.594008,13
2026071408064364,3,Exposición,Erakusketa,"""Exposición del curso 2025-2026""","""Exposición del curso 2025-2026""",2026-06-18T00:00:00Z,2026-09-16T00:00:00Z,2026-07-14T08:06:54Z,,,,gernika-lumo.eus/,gernika-lumo.eus/,https://www.gernika-lumo.eus/es-ES/Eventos/Paginas/20260916-arte-taillerren-erakusketa.aspx,https://www.gernika-lumo.eus/es-ES/Eventos/Paginas/20260916-arte-taillerren-erakusketa.aspx,,,"<ul class='lista'>
<li>18 de junio - 16 de septiembre¿</li>
<li>Talleres de arte de la Kultur Etxea</li>
<li>Sala de exposiciones Ricardo Abaunza (Kultur Etxea)¿¿</li>
</ul>","<ul class='lista'>
<li>Ekainak ¿¿18 - Irailak 16</li>
<li>Kultur etxeko arte tailerrak</li>
<li>Ricardo Abaunza erakusketa gela¿ (Kultur Etxea)</li>
</ul>",Gernika-Lumo,Gernika-Lumo,43.317233,-2.678958,189,48,,,"[{'imageId': '1163708', 'imageFileName': '322332.jpg', 'imageUrl': 'https://opendata.euskadi.eus/contenidos/evento/2026071408064364/es_def/images/322332.jpg'}]",[],,,Sala de exposiciones Ricardo Abaunza,Ricardo Abaunza erakusgela,https://kulturagernika-lumo.eus/es/inauguracion-de-la-sala-de-exposiciones-ricardo-abaunza/,https://kulturagernika-lumo.eus/es/inauguracion-de-la-sala-de-exposiciones-ricardo-abaunza/,Sala de exposiciones Ricardo Abaunza,Ricardo Abaunza erakusgela,,,,,,19.7,69,7.2,2026-09-16T17:00,2026-09-16 11:24:55.999007,13
